Solvent,Temperature_K,mu_self_REF,mu_solv_REF,Solvent_density_REF,Solvent_MolWeight_REF,Method_REF,log10_x_REF,w_REF,log10_S_REF,delta_mu_REF,mu_self_SLE,mu_solv_SLE,Solvent_density_SLE,Solvent_MolWeight_SLE,Method_SLE,log10_x_SLE,w_SLE,log10_S_SLE,x,delta_mu_SLE,error_log10_x,error_log10_S,error_w,error_delta_mu
acetylacetone,328.15,0.55242703,1.26545379,937.58,100.1163,REF,-4.05824774,0.0002028989,-3.08678021,0.71302676,0.55242703,1.1309189,937.58,100.1163,SLE,-1.52170576,0.0671358931,-0.56226401,0.03008114,0.5784918699999999,2.53654198,2.5245162,0.0669329942,-0.13453489000000007
acetylacetone,323.15,0.26948871,1.02764073,942.47,100.1163,REF,-4.30011756,0.0001162603,-3.32637307,0.7581520199999998,0.26948871,0.91088457,942.47,100.1163,SLE,-1.63567765,0.0520990227,-0.6712283,0.02313782,0.64139586,2.6644399100000005,2.6551447699999997,0.0519827624,-0.11675615999999978
acetylacetone,318.15,-0.01939498,0.78511716,947.4,100.1163,REF,-4.55043802,6.53316e-05,-3.57442188,0.8045121399999999,-0.01939498,0.68509122,947.4,100.1163,SLE,-1.75348716,0.0400027606,-0.7845867,0.01764058,0.7044862,2.79695086,2.78983518,0.039937428999999997,-0.10002593999999998
acetylacetone,313.15,-0.31423366,0.53780396,952.35,100.1163,REF,-4.80956541,3.59752e-05,-3.83128051,0.8520376199999999,-0.31423366,0.45314749,952.35,100.1163,SLE,-1.87505531,0.030404812,-0.90216723,0.01333352,0.7673811500000001,2.9345101000000002,2.92911328,0.0303688368,-0.08465646999999987
acetylacetone,308.15,-0.6150239,0.28561606,957.33,100.1163,REF,-5.07786566,1.93958e-05,-4.09731341,0.9006399599999999,-0.6150239,0.21480367,957.33,100.1163,SLE,-2.00038866,0.0228821445,-1.02389215,0.00999105,0.82982757,3.0774769999999996,3.07342126,0.0228627487,-0.07081238999999995
acetylacetone,303.15,-0.92174984,0.02846365,962.33,100.1163,REF,-5.35571647,1.02296e-05,-4.37289737,0.95021349,-0.92174984,-0.03009709,962.33,100.1163,SLE,-2.12955161,0.0170526167,-1.14975245,0.00742076,0.89165275,3.22616486,3.2231449199999993,0.017042387099999997,-0.05856074
acetylacetone,298.15,-1.23438398,-0.23374694,967.37,100.1163,REF,-5.64350951,5.273109e-06,-4.65842357,1.00063704,-1.23438398,-0.28163887,967.37,100.1163,SLE,-2.26265693,0.0125834463,-1.27979865,0.00546189,0.9527451100000001,3.3808525800000004,3.37862492,0.012578173191,-0.047891929999999916
benzene,403.15,4.12814181,5.70923851,775.84,78.1124,REF,-1.98764915,0.0299903146,-0.99596447,1.5810966999999998,4.12814181,4.30555469,775.84,78.1124,SLE,-0.4551271,0.6162759877,0.38847755,0.35064923,0.17741288000000033,1.5325220499999999,1.38444202,0.5862856731,-1.4036838199999995
benzene,398.15,3.9249904,5.62712234,779.96,78.1124,REF,-2.19962209,0.0185506791,-1.20357341,1.7021319399999997,3.9249904,4.19386904,779.96,78.1124,SLE,-0.5487846,0.5395411739,0.32287612,0.28262814,0.26887864000000006,1.6508374900000002,1.5264495299999998,0.5209904948,-1.4332532999999996
benzene,393.15,3.71738099,5.52747857,784.12,78.1124,REF,-2.40972152,0.0114899015,-1.41010281,1.8100975800000003,3.71738099,4.14182189,784.12,78.1124,SLE,-0.68049149,0.439581194,0.22336416,0.2086933,0.4244409,1.72923003,1.63346697,0.4280912925,-1.3856566800000003
benzene,388.15,3.50516833,5.4156751,788.3,78.1124,REF,-2.62097918,0.0070849428,-1.61826337,1.9105067699999996,3.50516833,4.22487734,788.3,78.1124,SLE,-0.89427412,0.3030704461,0.04730327,0.12756334,0.7197090099999999,1.72670506,1.66556664,0.2959855033,-1.1907977599999997
benzene,383.15,3.28820878,5.29520153,792.52,78.1124,REF,-2.83551277,0.0043311141,-1.82998931,2.0069927499999998,3.28820878,4.43305163,792.52,78.1124,SLE,-1.18773857,0.1711063331,-0.21433666,0.0649025,1.1448428499999994,1.6477741999999997,1.61565265,0.166775219,-0.8621499000000004
benzene,378.15,3.06636144,5.16840769,796.78,78.1124,REF,-3.05489172,0.002616472,-2.04673971,2.1020462500000003,3.06636144,4.55034529,796.78,78.1124,SLE,-1.43935114,0.1009030393,-0.44948305,0.03636209,1.48398385,1.61554058,1.5972566600000002,0.0982865673,-0.6180624000000003
benzene,373.15,2.83948933,5.03690645,801.06,78.1124,REF,-3.28033567,0.0015580367,-2.26966572,2.19741712,2.83948933,4.57694081,801.06,78.1124,SLE,-1.64761993,0.0641002758,-0.64838498,0.02251024,1.7374514799999998,1.6327157399999999,1.62128074,0.0625422391,-0.45996564000000006
benzene,368.15,2.6074606,4.90182338,805.38,78.1124,REF,-3.51283816,0.00091256,-2.49971758,2.2943627799999997,2.6074606,4.55191588,805.38,78.1124,SLE,-1.83404849,0.0423573601,-0.82843275,0.01465384,1.9444552800000001,1.6787896699999998,1.6712848299999998,0.0414448001,-0.3499074999999996
benzene,363.15,2.37014979,4.76394513,809.74,78.1124,REF,-3.75323965,0.0005247734,-2.7377082,2.3937953399999996,2.37014979,4.49492025,809.74,78.1124,SLE,-2.00963411,0.0285379664,-0.99914659,0.00978061,2.1247704599999997,1.74360554,1.73856161,0.028013193,-0.2690248799999999
benzene,358.15,2.12743908,4.62382161,814.13,78.1124,REF,-4.00227843,0.0002958006,-2.98435832,2.4963825300000004,2.12743908,4.41618819,814.13,78.1124,SLE,-2.18024071,0.0193864017,-1.16574649,0.00660327,2.28874911,1.8220377199999995,1.81861183,0.0190906011,-0.2076334200000005
benzene,353.15,1.87921951,4.48183477,818.55,78.1124,REF,-4.26062518,0.0001631889,-3.24032753,2.60261526,1.87921951,4.32166857,818.55,78.1124,SLE,-2.34940805,0.0131867141,-1.33144318,0.00447293,2.44244906,1.9112171299999998,1.9088843500000001,0.0130235252,-0.16016619999999993
benzene,348.15,1.62539208,4.33824703,823.01,78.1124,REF,-4.52890778,8.79892e-05,-3.5062368,2.7128549499999997,1.62539208,4.21513028,823.01,78.1124,SLE,-2.51950515,0.0089386749,-1.4984181,0.00302339,2.5897382,2.00940263,2.0078186999999996,0.008850685700000001,-0.12311674999999944
benzene,343.15,1.3658688,4.19323624,827.51,78.1124,REF,-4.80772988,4.63041e-05,-3.7826855,2.8273674399999997,1.3658688,4.09914494,827.51,78.1124,SLE,-2.6922699,0.0060166526,-1.66829377,0.00203109,2.73327614,2.1154599800000002,2.11439173,0.0059703485,-0.09409129999999966
benzene,338.15,1.10057361,4.04692066,832.04,78.1124,REF,-5.09768458,2.37504e-05,-4.07026416,2.9463470499999995,1.10057361,3.97555882,832.04,78.1124,SLE,-2.86906667,0.0040099464,-1.84235968,0.00135187,2.8749852099999997,2.22861791,2.22790448,0.003986196,-0.07136183999999979
benzene,333.15,0.82944309,3.89937717,836.61,78.1124,REF,-5.39936517,1.18575e-05,-4.36956454,3.0699340800000003,0.82944309,3.8457448,836.61,78.1124,SLE,-3.05102296,0.0026398431,-2.02169297,0.00088915,3.0163017099999996,2.34834221,2.3478715699999997,0.0026279856,-0.05363237000000076
benzene,328.15,0.55242703,3.75065426,841.21,78.1124,REF,-5.71337337,5.754236e-06,-4.68118747,3.19822723,0.55242703,3.71076829,841.21,78.1124,SLE,-3.23912141,0.0017129601,-2.20724151,0.00057661,3.15834126,2.47425196,2.4739459600000004,0.0017072058639999999,-0.03988597000000027
benzene,323.15,0.26948871,3.60078118,845.86,78.1124,REF,-6.04032603,2.710416e-06,-5.00574927,3.3312924699999997,0.26948871,3.57146348,845.86,78.1124,SLE,-3.43423983,0.0010934718,-2.39985879,0.00036793,3.3019747699999997,2.6060862,2.60589048,0.001090761384,-0.029317700000000002
benzene,318.15,-0.01939498,3.44977438,850.54,78.1124,REF,-6.38086061,1.237376e-06,-5.34388712,3.46916936,-0.01939498,3.42849972,850.54,78.1124,SLE,-3.63718841,0.0006854514,-2.60033783,0.00023057,3.4478947,2.7436722000000002,2.74354929,0.0006842140240000001,-0.02127466
benzene,313.15,-0.31423366,3.29764174,855.26,78.1124,REF,-6.73563993,5.466667e-07,-5.69626365,3.6118754,-0.31423366,3.28241607,855.26,78.1124,SLE,-3.84872846,0.0004212237,-2.80942786,0.00014167,3.59664973,2.88691147,2.8868357899999997,0.0004206770333,-0.015225669999999969
benzene,308.15,-0.6150239,3.14438552,860.01,78.1124,REF,-7.10535654,2.333491e-07,-6.06357134,3.75940942,-0.6150239,3.13365073,860.01,78.1124,SLE,-4.06958947,0.0002533379,-3.02784987,8.519e-05,3.74867463,3.0357670699999995,3.0357214700000004,0.0002531045509,-0.010734789999999883
benzene,303.15,-0.92174984,2.99000458,864.81,78.1124,REF,-7.49073728,9.607833e-08,-6.44653694,3.91175442,-0.92174984,2.98255476,864.81,78.1124,SLE,-4.30047674,0.0001488823,-3.25630324,5.006e-05,3.9043046,3.1902605400000006,3.1902337,0.00014878622167,-0.007449819999999718
benzene,298.15,-1.23438398,2.83449384,869.64,78.1124,REF,-7.89254636,3.809047e-08,-6.84592462,4.06887782,-1.23438398,2.82941049,869.64,78.1124,SLE,-4.54208326,8.53601e-05,-3.49547694,2.87e-05,4.0637944699999995,3.3504631,3.35044768,8.532200953e-05,-0.005083350000000486
chcl3,403.15,4.12814181,4.43262701,1335.87,119.3783,REF,-1.29560463,0.0940228576,-0.27831652,0.30448520000000023,4.12814181,4.1669886,1335.87,119.3783,SLE,-0.38004373,0.5817588169,0.45918166,0.41682741,0.03884679000000002,0.9155608999999999,0.73749818,0.48773595929999997,-0.2656384100000002
chcl3,398.15,3.9249904,4.26899996,1342.82,119.3783,REF,-1.4541453,0.0661922034,-0.42520344,0.3440095600000004,3.9249904,3.9746165,1342.82,119.3783,SLE,-0.42848855,0.5363646148,0.43083856,0.37283051,0.04962610000000023,1.02565675,0.856042,0.4701724114,-0.29438346000000015
chcl3,393.15,3.71738099,4.09667166,1349.82,119.3783,REF,-1.61435978,0.046230156,-0.57645436,0.37929067000000005,3.71738099,3.77915425,1349.82,119.3783,SLE,-0.47897805,0.4915645809,0.39989641,0.33191123,0.06177325999999983,1.13538173,0.97635077,0.44533442489999997,-0.3175174100000002
chcl3,388.15,3.50516833,3.91566443,1356.85,119.3783,REF,-1.77640713,0.0320574039,-0.73149797,0.41049610000000003,3.50516833,3.58027282,1356.85,119.3783,SLE,-0.53149087,0.4477664932,0.36625831,0.29410955,0.07510448999999975,1.24491626,1.09775628,0.4157090893,-0.3353916100000003
chcl3,383.15,3.28820878,3.72623723,1363.93,119.3783,REF,-1.94058872,0.0220740809,-0.89008462,0.43802845,3.28820878,3.37756894,1363.93,119.3783,SLE,-0.58596133,0.4053873444,0.32987403,0.25944104,0.08936016000000002,1.35462739,1.21995865,0.3833132635,-0.34866829
chcl3,378.15,3.06636144,3.52876221,1371.05,119.3783,REF,-2.10728573,0.0150894606,-1.05219041,0.4624007699999999,3.06636144,3.17060029,1371.05,119.3783,SLE,-0.64229631,0.3648164451,0.29073519,0.22787868,0.10423884999999977,1.4649894200000002,1.3429255999999998,0.3497269845,-0.35816192000000013
chcl3,373.15,2.83948933,3.32364334,1378.21,119.3783,REF,-2.2769161,0.0102346896,-1.21794015,0.4841540099999997,2.83948933,2.95893811,1378.21,119.3783,SLE,-0.7004034,0.3263787107,0.24885814,0.19934099,0.11944877999999992,1.5765127000000003,1.46679829,0.3161440211,-0.36470522999999977
chcl3,368.15,2.6074606,3.11125572,1385.41,119.3783,REF,-2.44990029,0.0068833683,-1.38754411,0.5037951199999999,2.6074606,2.74219729,1385.41,119.3783,SLE,-0.76020815,0.2903176512,0.20427026,0.17369681,0.13473669,1.68969214,1.59181437,0.2834342829,-0.36905842999999994
chcl3,363.15,2.37014979,2.89192083,1392.65,119.3783,REF,-2.6266458,0.0045871365,-1.56125985,0.52177104,2.37014979,2.52009714,1392.65,119.3783,SLE,-0.82169105,0.2567781396,0.15697685,0.15076792,0.1499473499999997,1.8049547499999998,1.7182366999999998,0.25219100310000003,-0.37182369000000026
chcl3,358.15,2.12743908,2.66589625,1399.93,119.3783,REF,-2.80753921,0.0030267622,-1.73936749,0.53845717,2.12743908,2.292472,1399.93,119.3783,SLE,-0.88489708,0.2258174884,0.10694591,0.13034756,0.16503292000000025,1.9226421299999998,1.8463134,0.22279072619999998,-0.3734242499999998
chcl3,353.15,1.87921951,2.43337871,1407.26,119.3783,REF,-2.99294591,0.0019760308,-1.92215704,0.5541592,1.87921951,2.05929094,1407.26,119.3783,SLE,-0.9499517,0.1974179462,0.05408681,0.11221433,0.18007142999999992,2.04299421,1.9762438500000001,0.1954419154,-0.37408777000000004
chcl3,348.15,1.62539208,2.19450959,1414.63,119.3783,REF,-3.18321123,0.0012754881,-2.1099208,0.5691175100000001,1.62539208,1.82067126,1414.63,119.3783,SLE,-1.01707434,0.1715039876,-0.00176962,0.09614477,0.19527918,2.1661368899999998,2.1081511799999997,0.1702284995,-0.3738383300000001
chcl3,343.15,1.3658688,1.94938468,1422.04,119.3783,REF,-3.37866461,0.0008134308,-2.30295102,0.58351588,1.3658688,1.57684336,1422.04,119.3783,SLE,-1.08656223,0.1479699245,-0.06086433,0.08192902,0.21097455999999992,2.29210238,2.2420866900000003,0.1471564937,-0.37254132000000006
chcl3,338.15,1.10057361,1.69806388,1429.49,119.3783,REF,-3.57962404,0.0005121826,-2.50153992,0.59749027,1.10057361,1.32814567,1429.49,119.3783,SLE,-1.15879224,0.1266942062,-0.12351637,0.06937576,0.22757205999999996,2.4208318,2.37802355,0.1261820236,-0.36991821
chcl3,333.15,0.82944309,1.44058003,1436.98,119.3783,REF,-3.7864006,0.000318192,-2.70598076,0.61113694,0.82944309,1.0749849,1436.98,119.3783,SLE,-1.23420026,0.1075556989,-0.19010732,0.05831761,0.24554180999999997,2.5522003399999997,2.51587344,0.1072375069,-0.36559513
chcl3,328.15,0.55242703,1.17694764,1444.52,119.3783,REF,-3.99930328,0.0001949003,-2.9165704,0.62452061,0.55242703,0.81778585,1444.52,119.3783,SLE,-1.31325188,0.0904435033,-0.26105472,0.04861252,0.26535882,2.6860514,2.6555156799999997,0.09024860300000001,-0.35916179000000004
chcl3,323.15,0.26948871,0.90716936,1452.1,119.3783,REF,-4.21864308,0.0001176221,-3.13361166,0.6376806500000001,0.26948871,0.55693772,1452.1,119.3783,SLE,-1.39640813,0.0752595225,-0.33677817,0.04014134,0.28744900999999995,2.8222349499999995,2.79683349,0.07514190039999999,-0.3502316400000001
chcl3,318.15,-0.01939498,0.63124207,1459.72,119.3783,REF,-4.44473721,6.98884e-05,-3.35741631,0.6506370499999999,-0.01939498,0.29275219,1459.72,119.3783,SLE,-1.48409618,0.0619139142,-0.41766804,0.03280226,0.31214717000000003,2.9606410300000006,2.93974827,0.0618440258,-0.3384898799999999
chcl3,313.15,-0.31423366,0.34916158,1467.39,119.3783,REF,-4.67791301,4.08541e-05,-3.58830811,0.66339524,-0.31423366,0.02533414,1467.39,119.3783,SLE,-1.57661643,0.0503249552,-0.50399223,0.0265084,0.33956780000000003,3.10129658,3.0843158799999997,0.0502841011,-0.32382744
chcl3,308.15,-0.6150239,0.06092642,1475.09,119.3783,REF,-4.91851172,2.34769e-05,-3.82662601,0.67595032,-0.6150239,-0.2454216,1475.09,119.3783,SLE,-1.67413022,0.0404028225,-0.59587801,0.02117726,0.36960229999999994,3.2443815,3.230748,0.0403793456,-0.30634802000000005
chcl3,303.15,-0.92174984,-0.23345929,1482.84,119.3783,REF,-5.16689216,1.32514e-05,-4.07272736,0.6882905500000001,-0.92174984,-0.51986455,1482.84,119.3783,SLE,-1.77662384,0.0320416606,-0.69327328,0.01672539,0.40188529000000006,3.3902683199999997,3.37945408,0.0320284092,-0.28640526
chcl3,298.15,-1.23438398,-0.53398373,1490.63,119.3783,REF,-5.42343434,7.340424e-06,-4.32699128,0.7004002500000001,-1.23438398,-0.7985644,1490.63,119.3783,SLE,-1.88391217,0.0251136592,-0.79594797,0.01306435,0.4358195800000001,3.5395221699999997,3.53104331,0.025106318776,-0.26458066999999996
cyclohexane,403.15,4.12814181,7.60816421,682.56,84.16,REF,-3.01704699,0.00264969,-2.10834887,3.4800224,4.12814181,7.38509789,682.56,84.16,SLE,-2.12380729,0.0204860363,-1.21738966,0.00751956,3.25695608,0.8932397000000001,0.8909592099999999,0.0178363463,-0.22306632000000004
cyclohexane,398.15,3.9249904,7.50220926,686.3,84.16,REF,-3.22886204,0.0016280336,-2.31766297,3.57721886,3.9249904,7.32247119,686.3,84.16,SLE,-2.26533711,0.0148425655,-1.35582404,0.00542829,3.39748079,0.9635249300000002,0.9618389300000003,0.0132145319,-0.17973806999999997
cyclohexane,393.15,3.71738099,7.39150771,690.07,84.16,REF,-3.44590429,0.0009880946,-2.53224275,3.67412672,3.71738099,7.2468158,690.07,84.16,SLE,-2.40575702,0.0107702613,-1.49334222,0.00392865,3.52943481,1.0401472700000003,1.03890053,0.0097821667,-0.1446919099999997
cyclohexane,388.15,3.50516833,7.27734497,693.88,84.16,REF,-3.66918128,0.00059106,-2.75307811,3.7721766399999996,3.50516833,7.16129908,693.88,84.16,SLE,-2.54689149,0.0077968684,-1.63170639,0.00283863,3.65613075,1.12228979,1.1213717200000002,0.0072058084,-0.11604588999999965
cyclohexane,383.15,3.28820878,7.16060478,697.73,84.16,REF,-3.8995231,0.000347822,-2.98098778,3.8723959999999997,3.28820878,7.06805808,697.73,84.16,SLE,-2.69007199,0.0056149594,-1.77220788,0.0020414,3.7798493,1.2094511100000003,1.2087799,0.0052671374,-0.09254669999999976
cyclohexane,378.15,3.06636144,7.04189847,701.61,84.16,REF,-4.13764474,0.0002010371,-3.21667943,3.9755370299999995,3.06636144,6.96860742,701.61,84.16,SLE,-2.83633935,0.0040135083,-1.91586019,0.00145767,3.9022459799999996,1.30130539,1.30081924,0.0038124712000000005,-0.07329104999999991
cyclohexane,373.15,2.83948933,6.92164987,705.53,84.16,REF,-4.38418738,0.0001139614,-3.46078952,4.08216054,2.83948933,6.86406812,705.53,84.16,SLE,-2.98655762,0.0028420457,-2.06350795,0.00103144,4.02457879,1.39762976,1.39728157,0.0027280843,-0.05758175000000065
cyclohexane,368.15,2.6074606,6.80015225,709.5,84.16,REF,-4.6397465,6.32721e-05,-3.71391046,4.19269165,2.6074606,6.75531286,709.5,84.16,SLE,-3.14148744,0.0019903868,-2.21589766,0.00072196,4.1478522600000005,1.49825906,1.4980128000000001,0.0019271147,-0.044839389999999923
cyclohexane,363.15,2.37014979,6.67760805,713.5,84.16,REF,-4.90489185,3.43617e-05,-3.97661009,4.30745826,2.37014979,6.64302583,713.5,84.16,SLE,-3.30181421,0.0013765149,-2.37370419,0.0004991,4.27287604,1.6030776400000004,1.6029058999999997,0.0013421532,-0.034582219999999886
cyclohexane,358.15,2.12743908,6.55415654,717.54,84.16,REF,-5.18018179,1.82301e-05,-4.24944551,4.426717460000001,2.12743908,6.52775837,717.54,84.16,SLE,-3.46817598,0.0009387296,-2.53755767,0.00034027,4.4003192900000005,1.71200581,1.7118878400000002,0.0009204995,-0.02639817000000022
cyclohexane,353.15,1.87921951,6.42989356,721.62,84.16,REF,-5.46617398,9.436261e-06,-4.53297359,4.55067405,1.87921951,6.40996313,721.62,84.16,SLE,-3.64118051,0.0006304075,-2.70805984,0.00022846,4.530743620000001,1.82499347,1.82491375,0.000620971239,-0.019930429999998722
cyclohexane,348.15,1.62539208,6.30488545,725.74,84.16,REF,-5.76343329,4.759288e-06,-4.8277587,4.679493369999999,1.62539208,6.29001206,725.74,84.16,SLE,-3.82141355,0.0004163395,-2.8857919,0.00015086,4.664619979999999,1.94201974,1.9419668000000003,0.000411580212,-0.014873389999999986
cyclohexane,343.15,1.3658688,6.17917872,729.9,84.16,REF,-6.07253789,2.335813e-06,-5.13437867,4.81330992,1.3658688,6.16821534,729.9,84.16,SLE,-4.00944871,0.0002700555,-3.07132399,9.785e-05,4.802346539999999,2.0630891800000004,2.0630546800000005,0.000267719687,-0.010963380000000633
cyclohexane,338.15,1.10057361,6.0528069,734.11,84.16,REF,-6.39408408,1.114018e-06,-5.45342956,4.952233290000001,1.10057361,6.04482979,734.11,84.16,SLE,-4.20585131,0.0001718216,-3.26521883,6.225e-05,4.94425618,2.18823277,2.18821073,0.00017070758199999998,-0.007977110000000565
cyclohexane,333.15,0.82944309,5.92579493,738.36,84.16,REF,-6.72868998,5.155686e-07,-5.78552931,5.0963518400000005,0.82944309,5.92006963,738.36,84.16,SLE,-4.41118429,0.0001070934,-3.46803741,3.88e-05,5.090626540000001,2.317505690000001,2.3174919000000003,0.0001065778314,-0.005725299999999933
cyclohexane,328.15,0.55242703,5.79816236,742.65,84.16,REF,-7.07699903,2.311945e-07,-6.13132122,5.2457353300000005,0.55242703,5.79411198,742.65,84.16,SLE,-4.62601132,6.53051e-05,-3.68034194,2.366e-05,5.24168495,2.4509877099999997,2.4509792800000003,6.50739055e-05,-0.004050380000000686
cyclohexane,323.15,0.26948871,5.66992587,746.99,84.16,REF,-7.43968343,1.002982e-07,-6.49147734,5.40043716,0.26948871,5.66710268,746.99,84.16,SLE,-4.85090046,3.89104e-05,-3.90269943,1.41e-05,5.39761397,2.5887829699999996,2.58877791,3.88101018e-05,-0.0028231899999999754
cyclohexane,318.15,-0.01939498,5.54109795,751.37,84.16,REF,-7.81744536,4.202727e-08,-6.86669977,5.5604929300000006,-0.01939498,5.5391616,751.37,84.16,SLE,-5.08642807,2.26226e-05,-4.13568542,8.2e-06,5.55855658,2.7310172899999996,2.7310143500000006,2.258057273e-05,-0.0019363500000002531
cyclohexane,313.15,-0.31423366,5.41169172,755.79,84.16,REF,-8.21102295,1.698062e-08,-7.25772648,5.7259253800000005,-0.31423366,5.41038567,755.79,84.16,SLE,-5.33318154,1.28171e-05,-4.37988675,4.64e-06,5.72461933,2.8778414100000003,2.87783973,1.280011938e-05,-0.0013060500000001696
cyclohexane,308.15,-0.6150239,5.28171882,760.26,84.16,REF,-8.62119187,6.60366e-09,-7.66533305,5.89674272,-0.6150239,5.28085318,760.26,84.16,SLE,-5.59176346,7.06661e-06,-4.63590557,2.56e-06,5.89587708,3.0294284100000004,3.02942748,7.06000634e-06,-0.0008656399999997788
cyclohexane,303.15,-0.92174984,5.15118986,764.78,84.16,REF,-9.04876928,2.467217e-09,-8.09033652,6.0729397,-0.92174984,5.15062648,764.78,84.16,SLE,-5.86279513,3.785998e-06,-4.90436286,1.37e-06,6.07237632,3.18597415,3.1859736599999993,3.7835307830000002e-06,-0.0005633800000000022
cyclohexane,298.15,-1.23438398,5.02011481,769.35,84.16,REF,-9.49461817,8.838089e-10,-8.53359976,6.2544987899999995,-1.23438398,5.01975502,769.35,84.16,SLE,-6.14692087,1.968136e-06,-5.18590271,7.1e-07,6.254139,3.347697300000001,3.34769705,1.9672521911e-06,-0.0003597899999991938
cyclohexanol,403.15,4.12814181,4.21172372,849.16,100.1595,REF,-1.1758541,0.1422008376,-0.27247027,0.08358191000000037,4.12814181,4.14133244,849.16,100.1595,SLE,-0.36614169,0.6366993606,0.42196699,0.43038617,0.013190630000000425,0.8097124099999999,0.69443726,0.49449852299999997,-0.07039127999999995
cyclohexanol,398.15,3.9249904,4.01848397,853.6,100.1595,REF,-1.31663644,0.1051858253,-0.40424397,0.09349357000000014,3.9249904,3.94232886,853.6,100.1595,SLE,-0.41077347,0.595584758,0.39139373,0.38835288,0.017338459999999944,0.9058629699999999,0.7956377,0.4903989327,-0.07615511000000019
cyclohexanol,393.15,3.71738099,3.81936616,858.06,100.1595,REF,-1.46021027,0.076870732,-0.540523,0.10198516999999985,3.71738099,3.73954686,858.06,100.1595,SLE,-0.45697052,0.5544400173,0.35876111,0.34916402,0.02216586999999981,1.0032397499999999,0.89928411,0.47756928530000003,-0.07981930000000004
cyclohexanol,388.15,3.50516833,3.61435042,862.55,100.1595,REF,-1.60675407,0.0555508441,-0.68108407,0.10918209000000001,3.50516833,3.53282528,862.55,100.1595,SLE,-0.50478741,0.5135216613,0.3239834,0.312761,0.027656949999999902,1.10196666,1.00506747,0.4579708172,-0.08152514000000011
cyclohexanol,383.15,3.28820878,3.4034685,867.07,100.1595,REF,-1.75648415,0.0397174456,-0.8258241,0.11525971999999962,3.28820878,3.32198046,867.07,100.1595,SLE,-0.55426789,0.4731069281,0.28698758,0.27908218,0.03377167999999964,1.20221626,1.11281168,0.4333894825,-0.08148803999999998
cyclohexanol,378.15,3.06636144,3.18676365,871.61,100.1595,REF,-1.90963332,0.0281033397,-0.97472677,0.12040220999999995,3.06636144,3.10680435,871.61,100.1595,SLE,-0.6054425,0.4334863409,0.24771697,0.24806044,0.04044290999999989,1.30419082,1.22244374,0.4053830012,-0.07995930000000007
